147.2435412242, 16.1627612979, 0.0000000000
147.2435412242, 16.1627612979, 0.0000000000
149.0846293790, 16.6704210920, 0.0000000000
149.0846293790, 16.6704210920, 0.0000000000
149.0846279812, 16.6704207012, 0.0000000000
149.0846279812, 16.6704207012, 0.0000000000
150.2931318155, 17.0113897221, 0.0000000000
150.2931318155, 17.0113897221, 0.0000000000
152.0749659028, 17.5257748883, 0.0000000000
152.0749659028, 17.5257748883, 0.0000000000
152.6614032052, 17.6982044119, 0.0000000000
152.6614032052, 17.6982044119, 0.0000000000
152.6614019827, 17.6982040508, 0.0000000000
152.6614019827, 17.6982040508, 0.0000000000
152.6614019383, 17.6982040375, 0.0000000000
152.6614019383, 17.6982040375, 0.0000000000
153.8214392445, 18.0440099231, 0.0000000000
153.8214392445, 18.0440099231, 0.0000000000
154.3958751658, 18.2176211048, 0.0000000000
154.3958751658, 18.2176211048, 0.0000000000
155.5321889337, 18.5658046414, 0.0000000000
155.5321889337, 18.5658046414, 0.0000000000
156.0947556054, 18.7405741420, 0.0000000000
156.0947556054, 18.7405741420, 0.0000000000
157.2074306813, 19.0910371630, 0.0000000000
157.2074306813, 19.0910371630, 0.0000000000
157.2074296581, 19.0910368377, 0.0000000000
157.2074296581, 19.0910368377, 0.0000000000
157.7581748128, 19.2669169702, 0.0000000000
157.7581748128, 19.2669169702, 0.0000000000
158.8473083371, 19.6195656774, 0.0000000000
158.8473083371, 19.6195656774, 0.0000000000
159.3860162407, 19.7964221626, 0.0000000000
159.3860162407, 19.7964221626, 0.0000000000
160.4511942284, 20.1509901015, 0.0000000000
160.4511942284, 20.1509901015, 0.0000000000
162.0194278662, 20.6852159803, 0.0000000000
162.0194278662, 20.6852159803, 0.0000000000
162.0194239311, 20.6852146210, 0.0000000000
162.0194239311, 20.6852146210, 0.0000000000
163.5527830004, 21.2223098859, 0.0000000000
163.5527830004, 21.2223098859, 0.0000000000
165.0518031075, 21.7622788953, 0.0000000000
165.0518031075, 21.7622788953, 0.0000000000
165.0517935259, 21.7622753950, 0.0000000000
165.0517935259, 21.7622753950, 0.0000000000
165.5439967383, 21.9429318799, 0.0000000000
165.5439967383, 21.9429318799, 0.0000000000
166.5167799991, 22.3050523801, 0.0000000000
166.5167799991, 22.3050523801, 0.0000000000
166.9975185591, 22.4865614709, 0.0000000000
166.9975185591, 22.4865614709, 0.0000000000
168.4161445149, 23.0324242530, 0.0000000000
168.4161445149, 23.0324242530, 0.0000000000
169.3433224048, 23.3977924240, 0.0000000000
169.3433224048, 23.3977924240, 0.0000000000
169.8013649502, 23.5809059804, 0.0000000000
169.8013649502, 23.5809059804, 0.0000000000
169.8013643638, 23.5809057449, 0.0000000000
169.8013643638, 23.5809057449, 0.0000000000
170.7058455914, 23.9477516794, 0.0000000000
170.7058455914, 23.9477516794, 0.0000000000
172.0345769537, 24.4998721420, 0.0000000000
172.0345769537, 24.4998721420, 0.0000000000
172.4703003166, 24.6844964639, 0.0000000000
172.4703003166, 24.6844964639, 0.0000000000
172.4702998025, 24.6844962449, 0.0000000000
172.4702998025, 24.6844962449, 0.0000000000
173.3304142120, 25.0543496914, 0.0000000000
173.3304142120, 25.0543496914, 0.0000000000
173.7550801326, 25.2396838063, 0.0000000000
173.7550801326, 25.2396838063, 0.0000000000
174.5929717478, 25.6108448585, 0.0000000000
174.5929717478, 25.6108448585, 0.0000000000
174.5929717644, 25.6108448658, 0.0000000000
174.5929717644, 25.6108448658, 0.0000000000
173.3287958313, 25.0536468902, 0.0000000000
173.3287958313, 25.0536468902, 0.0000000000
172.9001767292, 24.8684350661, 0.0000000000
172.9001767292, 24.8684350661, 0.0000000000
171.5913735298, 24.3139136275, 0.0000000000
171.5913735298, 24.3139136275, 0.0000000000
170.2491094375, 23.7616207440, 0.0000000000
170.2491094375, 23.7616207440, 0.0000000000
169.3356230057, 23.3947293887, 0.0000000000
169.3356230057, 23.3947293887, 0.0000000000
167.9359934344, 22.8459232927, 0.0000000000
167.9359934344, 22.8459232927, 0.0000000000
166.5026306461, 22.2997360257, 0.0000000000
166.5026306461, 22.2997360257, 0.0000000000
164.5370203050, 21.5751330817, 0.0000000000
164.5370203050, 21.5751330817, 0.0000000000
163.0223080875, 21.0347977460, 0.0000000000
163.0223080875, 21.0347977460, 0.0000000000
161.4729293390, 20.4973591323, 0.0000000000
161.4729293390, 20.4973591323, 0.0000000000
159.8881974785, 19.9627686164, 0.0000000000
159.8881974785, 19.9627686164, 0.0000000000
158.2676911198, 19.4310840603, 0.0000000000
158.2676911198, 19.4310840603, 0.0000000000
156.6105741057, 18.9022427675, 0.0000000000
156.6105741057, 18.9022427675, 0.0000000000
154.9177499082, 18.3767384239, 0.0000000000
154.9177499082, 18.3767384239, 0.0000000000
153.1890814873, 17.8547191322, 0.0000000000
153.1890814873, 17.8547191322, 0.0000000000
152.0170129319, 17.5088206400, 0.0000000000
152.0170129319, 17.5088206400, 0.0000000000
150.2272388320, 16.9926365101, 0.0000000000
150.2272388320, 16.9926365101, 0.0000000000
148.4004203909, 16.4801222894, 0.0000000000
148.4004203909, 16.4801222894, 0.0000000000
146.5372252533, 15.9716647345, 0.0000000000
146.5372252533, 15.9716647345, 0.0000000000
144.6366817469, 15.4671982989, 0.0000000000
144.6366817469, 15.4671982989, 0.0000000000
143.9960137905, 15.3002629565, 0.0000000000
143.9960137905, 15.3002629565, 0.0000000000
142.7012196618, 14.9675490553, 0.0000000000
142.7012196618, 14.9675490553, 0.0000000000
142.7012213394, 14.9675494824, 0.0000000000
