105.9838528466, 7.5975951922, 0.0000000000
105.9838528466, 7.5975951922, 0.0000000000
105.9838528466, 7.5975951922, 0.0000000000
105.9838528466, 7.5975951922, 0.0000000000
111.8385806941, 8.5481213722, 0.0000000000
111.8385806941, 8.5481213722, 0.0000000000
117.5570504585, 9.5491502813, 0.0000000000
117.5570504585, 9.5491502813, 0.0000000000
123.1322950651, 10.5994623197, 0.0000000000
123.1322950651, 10.5994623197, 0.0000000000
128.5575219373, 11.6977778441, 0.0000000000
128.5575219373, 11.6977778441, 0.0000000000
133.8261212718, 12.8427587261, 0.0000000000
133.8261212718, 12.8427587261, 0.0000000000
133.8261212718, 12.8427587261, 0.0000000000
133.8261212718, 12.8427587261, 0.0000000000
138.9316740918, 14.0330099831, 0.0000000000
138.9316740918, 14.0330099831, 0.0000000000
143.8679600677, 15.2670814771, 0.0000000000
143.8679600677, 15.2670814771, 0.0000000000
148.6289650955, 16.5434696821, 0.0000000000
148.6289650955, 16.5434696821, 0.0000000000
153.2088886238, 17.8606195157, 0.0000000000
153.2088886238, 17.8606195157, 0.0000000000
157.6021507214, 19.2169262337, 0.0000000000
157.6021507214, 19.2169262337, 0.0000000000
161.8033988750, 20.6107373854, 0.0000000000
161.8033988750, 20.6107373854, 0.0000000000
161.8033988750, 20.6107373854, 0.0000000000
161.8033988750, 20.6107373854, 0.0000000000
165.8075145110, 22.0403548265, 0.0000000000
165.8075145110, 22.0403548265, 0.0000000000
169.6096192313, 23.5040367883, 0.0000000000
169.6096192313, 23.5040367883, 0.0000000000
173.2050807569, 25.0000000000, 0.0000000000
173.2050807569, 25.0000000000, 0.0000000000
176.5895185718, 26.5264218607, 0.0000000000
176.5895185718, 26.5264218607, 0.0000000000
179.7588092598, 28.0814426605, 0.0000000000
179.7588092598, 28.0814426605, 0.0000000000
179.7588092598, 28.0814426605, 0.0000000000
179.7588092598, 28.0814426605, 0.0000000000
182.7090915285, 29.6631678462, 0.0000000000
182.7090915285, 29.6631678462, 0.0000000000
185.4367709134, 31.2696703292, 0.0000000000
185.4367709134, 31.2696703292, 0.0000000000
187.9385241572, 32.8989928337, 0.0000000000
187.9385241572, 32.8989928337, 0.0000000000
187.9385241572, 32.8989928337, 0.0000000000
187.9385241572, 32.8989928337, 0.0000000000
